seed,n,d,p,loss,solver,gamma,standardize,varsort_raw,varsort_fit,auroc_change_w,auroc_change_a,max_h,seconds
5,20,12,1,student_t,lbfgs_smooth,0.0,True,0.7083333333333334,0.5,0.5928571428571429,0.3274647887323944,0.007119249087150337,0.26907808399846544
5,20,12,1,student_t,lbfgs_smooth,0.08,True,0.7083333333333334,0.5,0.6053571428571428,0.397887323943662,0.0068186904620972655,0.272072208004829
5,20,12,1,gaussian,admm,0.0,True,0.7083333333333334,0.5,0.5053571428571428,0.40316901408450706,0.003963619006496444,0.4433910840016324
5,20,12,1,gaussian,admm,0.08,True,0.7083333333333334,0.5,0.6321428571428571,0.3345070422535211,0.0040515238624543315,0.4634927080041962
5,20,12,1,student_t,admm,0.0,True,0.7083333333333334,0.5,0.4857142857142857,0.3785211267605634,0.0037151772608314815,0.4964281669963384
5,20,12,1,student_t,admm,0.08,True,0.7083333333333334,0.5,0.6267857142857143,0.39436619718309857,0.0034042628353585513,0.46769995800423203
6,20,12,1,gaussian,lbfgs_smooth,0.0,True,1.0,0.5,0.5464285714285714,0.41901408450704225,0.005305656266191505,0.22927795899886405
6,20,12,1,gaussian,lbfgs_smooth,0.08,True,1.0,0.5,0.5678571428571428,0.4119718309859155,0.004761180836739598,0.31470824999996694
6,20,12,1,student_t,lbfgs_smooth,0.0,True,1.0,0.5,0.5446428571428571,0.323943661971831,0.005879466492613616,0.3142349580011796
6,20,12,1,student_t,lbfgs_smooth,0.08,True,1.0,0.5,0.5696428571428571,0.3873239436619718,0.004930334991978924,0.38063270800194005
6,20,12,1,gaussian,admm,0.0,True,1.0,0.5,0.5125,0.8274647887323944,0.004194914766214808,0.4208227499984787
6,20,12,1,gaussian,admm,0.08,True,1.0,0.5,0.3821428571428571,0.6637323943661971,0.004132228162156082,0.3612851249999949
6,20,12,1,student_t,admm,0.0,True,1.0,0.5,0.6464285714285715,0.8697183098591549,0.004242090246163954,0.3937124170042807
6,20,12,1,student_t,admm,0.08,True,1.0,0.5,0.5446428571428571,0.6637323943661971,0.003957038907273613,0.41519816700019874
7,20,12,1,gaussian,lbfgs_smooth,0.0,True,0.8095238095238095,0.5,0.5089285714285714,0.2535211267605634,0.005187025511295573,0.287143166999158
7,20,12,1,gaussian,lbfgs_smooth,0.08,True,0.8095238095238095,0.5,0.5892857142857143,0.43661971830985913,0.00515526151259138,0.2796741660058615
7,20,12,1,student_t,lbfgs_smooth,0.0,True,0.8095238095238095,0.5,0.4767857142857143,0.3028169014084507,0.005541896431658699,0.2919465829982073
7,20,12,1,student_t,lbfgs_smooth,0.08,True,0.8095238095238095,0.5,0.5375,0.5211267605633803,0.005687034715798234,0.25842125000053784
7,20,12,1,gaussian,admm,0.0,True,0.8095238095238095,0.5,0.5589285714285714,0.4823943661971831,0.004312116508334185,0.35743633400124963
7,20,12,1,gaussian,admm,0.08,True,0.8095238095238095,0.5,0.6553571428571429,0.6514084507042254,0.003937475857101802,0.3564697499969043
7,20,12,1,student_t,admm,0.0,True,0.8095238095238095,0.5,0.5107142857142857,0.4823943661971831,0.004282967931059645,0.4028011249974952
7,20,12,1,student_t,admm,0.08,True,0.8095238095238095,0.5,0.6419642857142858,0.6602112676056338,0.003857225597746705,0.43719558299926575
8,20,12,1,gaussian,lbfgs_smooth,0.0,True,0.9565217391304348,0.5,0.6517857142857143,0.5105633802816901,0.006180335221216637,0.2849853340012487
8,20,12,1,gaussian,lbfgs_smooth,0.08,True,0.9565217391304348,0.5,0.7392857142857143,0.5246478873239436,0.006098526893229206,0.26319054100167705
8,20,12,1,student_t,lbfgs_smooth,0.0,True,0.9565217391304348,0.5,0.6125,0.6056338028169014,0.012591132029823981,0.2564029580025817
8,20,12,1,student_t,lbfgs_smooth,0.08,True,0.9565217391304348,0.5,0.7142857142857143,0.4894366197183099,0.012759466429594468,0.2512264580000192
8,20,12,1,gaussian,admm,0.0,True,0.9565217391304348,0.5,0.8553571428571428,0.5422535211267606,0.004494573918467637,0.364296125000692
8,20,12,1,gaussian,admm,0.08,True,0.9565217391304348,0.5,0.81875,0.5633802816901409,0.005261313853749172,0.4113209999995888
8,20,12,1,student_t,admm,0.0,True,0.9565217391304348,0.5,0.7482142857142857,0.5316901408450704,0.004412043815449351,0.39831199999753153
8,20,12,1,student_t,admm,0.08,True,0.9565217391304348,0.5,0.7875,0.3767605633802817,0.003924769579370491,0.3810097909954493
9,20,12,1,gaussian,lbfgs_smooth,0.0,True,0.7222222222222222,0.5,0.4160714285714286,0.38380281690140844,0.005992275099369948,0.25206687500030966
9,20,12,1,gaussian,lbfgs_smooth,0.08,True,0.7222222222222222,0.5,0.41785714285714287,0.3415492957746479,0.0048585808580963175,0.2414150830009021
9,20,12,1,student_t,lbfgs_smooth,0.0,True,0.7222222222222222,0.5,0.3982142857142857,0.36619718309859156,0.006868871699705181,0.2891694589998224
9,20,12,1,student_t,lbfgs_smooth,0.08,True,0.7222222222222222,0.5,0.38392857142857145,0.2711267605633803,0.005534000456140831,0.22157604100357275
9,20,12,1,gaussian,admm,0.0,True,0.7222222222222222,0.5,0.6267857142857143,0.4823943661971831,0.003924116209359951,0.42236291599692777
9,20,12,1,gaussian,admm,0.08,True,0.7222222222222222,0.5,0.5223214285714286,0.6232394366197183,0.0041620703009606075,0.40399366600468056
9,20,12,1,student_t,admm,0.0,True,0.7222222222222222,0.5,0.7357142857142858,0.35563380281690143,0.004081722411406474,0.4209125419947668
9,20,12,1,student_t,admm,0.08,True,0.7222222222222222,0.5,0.5419642857142857,0.38380281690140844,0.0020036386890947,0.416819582998869
10,20,12,1,gaussian,lbfgs_smooth,0.0,True,0.6666666666666666,0.5,0.5160714285714286,0.4084507042253521,0.00756734320830077,0.2973173329955898
10,20,12,1,gaussian,lbfgs_smooth,0.08,True,0.6666666666666666,0.5,0.5892857142857143,0.5211267605633803,0.008761063224303811,0.276794333003636
10,20,12,1,student_t,lbfgs_smooth,0.0,True,0.6666666666666666,0.5,0.5375,0.4225352112676056,0.008315299327685821,0.26814687499427237
10,20,12,1,student_t,lbfgs_smooth,0.08,True,0.6666666666666666,0.5,0.5678571428571428,0.5140845070422535,0.009290409299033797,0.27252479199523805
10,20,12,1,gaussian,admm,0.0,True,0.6666666666666666,0.5,0.6928571428571428,0.6866197183098591,0.0033465176843812117,0.3440832499982207
10,20,12,1,gaussian,admm,0.08,True,0.6666666666666666,0.5,0.5089285714285714,0.6461267605633803,0.0032531903091577163,0.3585548330011079
10,20,12,1,student_t,admm,0.0,True,0.6666666666666666,0.5,0.8017857142857143,0.7288732394366197,0.0033239838255134657,0.3935912080050912
10,20,12,1,student_t,admm,0.08,True,0.6666666666666666,0.5,0.42142857142857143,0.6514084507042254,0.002941110337893349,0.377246500000183
11,20,12,1,gaussian,lbfgs_smooth,0.0,True,0.7647058823529411,0.5,0.21785714285714286,0.4753521126760563,0.005720498092788517,0.27362754099885933
11,20,12,1,gaussian,lbfgs_smooth,0.08,True,0.7647058823529411,0.5,0.21607142857142858,0.573943661971831,0.006184985137309695,0.26739524999720743
11,20,12,1,student_t,lbfgs_smooth,0.0,True,0.7647058823529411,0.5,0.20357142857142857,0.5140845070422535,0.005496173765386914,0.26562912499503
11,20,12,1,student_t,lbfgs_smooth,0.08,True,0.7647058823529411,0.5,0.2125,0.5422535211267606,0.005859603699642335,0.27179304099990986
11,20,12,1,gaussian,admm,0.0,True,0.7647058823529411,0.5,0.5428571428571428,0.20246478873239437,0.004263432624776797,0.4297913749978761
11,20,12,1,gaussian,admm,0.08,True,0.7647058823529411,0.5,0.6589285714285714,0.5721830985915493,0.0044192148767248085,0.46769099999801256
11,20,12,1,student_t,admm,0.0,True,0.7647058823529411,0.5,0.7142857142857143,0.19718309859154928,0.0035645899677128057,0.45550250000087544
11,20,12,1,student_t,admm,0.08,True,0.7647058823529411,0.5,0.56875,0.40492957746478875,0.0036442386807280513,0.4440809590014396
0,35,12,1,gaussian,lbfgs_smooth,0.0,True,0.7777777777777778,0.5,0.7571428571428571,0.5176056338028169,0.007005357075556162,0.27036841699737124
0,35,12,1,gaussian,lbfgs_smooth,0.08,True,0.7777777777777778,0.5,0.75,0.4647887323943662,0.007161787423825672,0.2675438750011381
0,35,12,1,student_t,lbfgs_smooth,0.0,True,0.7777777777777778,0.5,0.5696428571428571,0.7288732394366197,0.006465799206960554,0.2766954580001766
0,35,12,1,student_t,lbfgs_smooth,0.08,True,0.7777777777777778,0.5,0.5625,0.7288732394366197,0.006617804531632743,0.2684023339970736
0,35,12,1,gaussian,admm,0.0,True,0.7777777777777778,0.5,0.5767857142857142,0.6161971830985915,0.007698279080596393,0.4360757079994073
0,35,12,1,gaussian,admm,0.08,True,0.7777777777777778,0.5,0.6339285714285714,0.6637323943661971,0.004624960854124893,0.46426249999785796
0,35,12,1,student_t,admm,0.0,True,0.7777777777777778,0.5,0.7464285714285714,0.6302816901408451,0.0038913407491456553,0.41793470900302054
0,35,12,1,student_t,admm,0.08,True,0.7777777777777778,0.5,0.8214285714285714,0.3732394366197183,0.003806496984076091,0.4116558750029071
1,35,12,1,gaussian,lbfgs_smooth,0.0,True,0.4666666666666667,0.5,0.6892857142857143,0.24647887323943662,0.007189576150590682,0.2873985839978559
1,35,12,1,gaussian,lbfgs_smooth,0.08,True,0.4666666666666667,0.5,0.7821428571428571,0.2711267605633803,0.006806555103576528,0.20853570799954468
1,35,12,1,student_t,lbfgs_smooth,0.0,True,0.4666666666666667,0.5,0.6678571428571428,0.028169014084507043,0.005690482322780355,0.19630250000045635
1,35,12,1,student_t,lbfgs_smooth,0.08,True,0.4666666666666667,0.5,0.6589285714285714,0.13380281690140844,0.005500192987689445,0.2597496250018594
1,35,12,1,gaussian,admm,0.0,True,0.4666666666666667,0.5,0.6946428571428571,0.3274647887323944,0.007023862285887361,0.3960430000006454
1,35,12,1,gaussian,admm,0.08,True,0.4666666666666667,0.5,0.8089285714285714,0.36971830985915494,0.004816281010244339,0.4338564999998198
1,35,12,1,student_t,admm,0.0,True,0.4666666666666667,0.5,0.7571428571428571,0.30633802816901406,0.0034278078268883405,0.4316669580002781
1,35,12,1,student_t,admm,0.08,True,0.4666666666666667,0.5,0.8357142857142857,0.38028169014084506,0.0036550483875252837,0.4054116659972351
2,35,12,1,gaussian,lbfgs_smooth,0.0,True,0.2857142857142857,0.5,0.48392857142857143,0.2147887323943662,0.006540212416741298,0.25161587500042515
2,35,12,1,gaussian,lbfgs_smooth,0.08,True,0.2857142857142857,0.5,0.5,0.19014084507042253,0.006631246856771966,0.25821054200059734
2,35,12,1,student_t,lbfgs_smooth,0.0,True,0.2857142857142857,0.5,0.5446428571428571,0.10211267605633803,0.007192367831729385,0.26429841699427925
2,35,12,1,student_t,lbfgs_smooth,0.08,True,0.2857142857142857,0.5,0.575,0.2323943661971831,0.0071895617923303234,0.2630582920028246
2,35,12,1,gaussian,admm,0.0,True,0.2857142857142857,0.5,0.5553571428571429,0.13732394366197184,0.00467098971301283,0.4015224590038997
2,35,12,1,gaussian,admm,0.08,True,0.2857142857142857,0.5,0.625,0.3591549295774648,0.0044483400715336074,0.4055450829982874
2,35,12,1,student_t,admm,0.0,True,0.2857142857142857,0.5,0.7517857142857143,0.44014084507042256,0.004206841574573517,0.42554062500130385
2,35,12,1,student_t,admm,0.08,True,0.2857142857142857,0.5,0.6821428571428572,0.3908450704225352,0.0038163134326563153,0.41029854199587135
3,35,12,1,gaussian,lbfgs_smooth,0.0,True,0.8235294117647058,0.5,0.4446428571428571,0.3380281690140845,0.006896729609628949,0.2703862909984309
3,35,12,1,gaussian,lbfgs_smooth,0.08,True,0.8235294117647058,0.5,0.45714285714285713,0.31338028169014087,0.00691176958553541,0.24727775000064867
3,35,12,1,student_t,lbfgs_smooth,0.0,True,0.8235294117647058,0.5,0.3392857142857143,0.22887323943661972,0.006060102713304261,0.2553818329979549
3,35,12,1,student_t,lbfgs_smooth,0.08,True,0.8235294117647058,0.5,0.35535714285714287,0.22183098591549297,0.00606461524199986,0.2675838750001276
3,35,12,1,gaussian,admm,0.0,True,0.8235294117647058,0.5,0.4517857142857143,0.5035211267605634,0.006364209071954008,0.38310566699510673
3,35,12,1,gaussian,admm,0.08,True,0.8235294117647058,0.5,0.47946428571428573,0.6514084507042254,0.004104274088151172,0.39839349999965634
3,35,12,1,student_t,admm,0.0,True,0.8235294117647058,0.5,0.35535714285714287,0.44190140845070425,0.003897151996250514,0.437315208997461
3,35,12,1,student_t,admm,0.08,True,0.8235294117647058,0.5,0.6642857142857143,0.7007042253521126,0.003144268521459992,0.3891454159966088
4,35,12,1,gaussian,lbfgs_smooth,0.0,True,1.0,0.5,0.5821428571428572,0.6443661971830986,0.007325564062622192,0.20296024999697693
4,35,12,1,gaussian,lbfgs_smooth,0.08,True,1.0,0.5,0.5803571428571429,0.6338028169014085,0.00732393593790448,0.23628699999972014
4,35,12,1,student_t,lbfgs_smooth,0.0,True,1.0,0.5,0.48392857142857143,0.5880281690140845,0.006646075533929263,0.2178444169985596
4,35,12,1,student_t,lbfgs_smooth,0.08,True,1.0,0.5,0.5321428571428571,0.6373239436619719,0.00679965596186527,0.2455855829975917
4,35,12,1,gaussian,admm,0.0,True,1.0,0.5,0.6017857142857143,0.5528169014084507,0.004570265915130989,0.3874297500005923
4,35,12,1,gaussian,admm,0.08,True,1.0,0.5,0.7401785714285715,0.6109154929577465,0.004680139968352037,0.36712912499933736
4,35,12,1,student_t,admm,0.0,True,1.0,0.5,0.7214285714285714,0.48063380281690143,0.0043443044649826845,0.37946637500135694
4,35,12,1,student_t,admm,0.08,True,1.0,0.5,0.8446428571428571,0.6778169014084507,0.0031980994434412935,0.35117416700086324
5,35,12,1,gaussian,lbfgs_smooth,0.0,True,0.6666666666666666,0.5,0.44821428571428573,0.45422535211267606,0.007739983016550767,0.24187633299879963
5,35,12,1,gaussian,lbfgs_smooth,0.08,True,0.6666666666666666,0.5,0.48214285714285715,0.4823943661971831,0.007822686491831377,0.24399724999966566
5,35,12,1,student_t,lbfgs_smooth,0.0,True,0.6666666666666666,0.5,0.26964285714285713,0.41901408450704225,0.006742717039960766,0.24306716700084507
5,35,12,1,student_t,lbfgs_smooth,0.08,True,0.6666666666666666,0.5,0.3392857142857143,0.3732394366197183,0.0064822346574402445,0.260334332997445
5,35,12,1,gaussian,admm,0.0,True,0.6666666666666666,0.5,0.29642857142857143,0.6443661971830986,0.00559666099473155,0.44540224999946076
5,35,12,1,gaussian,admm,0.08,True,0.6666666666666666,0.5,0.5276785714285714,0.352112676056338,0.005136906753939741,0.44313358399813296
5,35,12,1,student_t,admm,0.0,True,0.6666666666666666,0.5,0.5464285714285714,0.7077464788732394,0.0036410462306264435,0.48014025000156835
5,35,12,1,student_t,admm,0.08,True,0.6666666666666666,0.5,0.675,0.4119718309859155,0.0040500838239800885,0.4364476670016302
6,35,12,1,gaussian,lbfgs_smooth,0.0,True,1.0,0.5,0.5017857142857143,0.8169014084507042,0.0059280045723255625,0.207828625003458
6,35,12,1,gaussian,lbfgs_smooth,0.08,True,1.0,0.5,0.4642857142857143,0.8380281690140845,0.005851666550393375,0.23424966700258665
6,35,12,1,student_t,lbfgs_smooth,0.0,True,1.0,0.5,0.5392857142857143,0.971830985915493,0.005890140188990145,0.21682112500275252
6,35,12,1,student_t,lbfgs_smooth,0.08,True,1.0,0.5,0.20892857142857144,0.9507042253521126,0.005715712122146499,0.2346963330055587
6,35,12,1,gaussian,admm,0.0,True,1.0,0.5,0.39107142857142857,0.545774647887324,0.004442323019304695,0.3580602910005837
6,35,12,1,gaussian,admm,0.08,True,1.0,0.5,0.40714285714285714,0.4295774647887324,0.004886544749936661,0.34457862499402836
6,35,12,1,student_t,admm,0.0,True,1.0,0.5,0.6285714285714286,0.5950704225352113,0.004283786072889484,0.3511662500022794
6,35,12,1,student_t,admm,0.08,True,1.0,0.5,0.5535714285714286,0.4507042253521127,0.004053221969243737,0.3627495420005289
7,35,12,1,gaussian,lbfgs_smooth,0.0,True,0.7619047619047619,0.5,0.5857142857142857,0.2887323943661972,0.006926157154751422,0.2833464169962099
7,35,12,1,gaussian,lbfgs_smooth,0.08,True,0.7619047619047619,0.5,0.4303571428571429,0.15492957746478872,0.00674527228877686,0.2985326670022914
7,35,12,1,student_t,lbfgs_smooth,0.0,True,0.7619047619047619,0.5,0.6375,0.2746478873239437,0.00598415508686756,0.2835884169981
7,35,12,1,student_t,lbfgs_smooth,0.08,True,0.7619047619047619,0.5,0.6428571428571429,0.25704225352112675,0.006076991622615324,0.2820458749993122
7,35,12,1,gaussian,admm,0.0,True,0.7619047619047619,0.5,0.40535714285714286,0.4014084507042254,0.007392661197611616,0.4022720409993781
7,35,12,1,gaussian,admm,0.08,True,0.7619047619047619,0.5,0.6017857142857143,0.5123239436619719,0.00733066402406557,0.38428949999797624
7,35,12,1,student_t,admm,0.0,True,0.7619047619047619,0.5,0.6517857142857143,0.15669014084507044,0.0035820303773128614,0.41991737500211457
7,35,12,1,student_t,admm,0.08,True,0.7619047619047619,0.5,0.5607142857142857,0.4154929577464789,0.003301495684441491,0.3791269160064985
8,35,12,1,gaussian,lbfgs_smooth,0.0,True,0.8695652173913043,0.5,0.5875,0.7147887323943662,0.00641910906891674,0.2727453749976121
8,35,12,1,gaussian,lbfgs_smooth,0.08,True,0.8695652173913043,0.5,0.5732142857142857,0.7147887323943662,0.006377435866601999,0.27098116600245703
8,35,12,1,student_t,lbfgs_smooth,0.0,True,0.8695652173913043,0.5,0.6339285714285714,0.34507042253521125,0.006140533180287733,0.2568297920006444
8,35,12,1,student_t,lbfgs_smooth,0.08,True,0.8695652173913043,0.5,0.6589285714285714,0.36619718309859156,0.006156797986720974,0.2711878749978496
8,35,12,1,gaussian,admm,0.0,True,0.8695652173913043,0.5,0.6178571428571429,0.7676056338028169,0.004413669021841926,0.3563249579965486
8,35,12,1,gaussian,admm,0.08,True,0.8695652173913043,0.5,0.9241071428571429,0.6038732394366197,0.004265419422827321,0.3224306669944781
8,35,12,1,student_t,admm,0.0,True,0.8695652173913043,0.5,0.975,0.43133802816901406,0.003684415222124926,0.35392004100140184
8,35,12,1,student_t,admm,0.08,True,0.8695652173913043,0.5,0.9821428571428571,0.4119718309859155,0.001734171452348221,0.3272555419971468
9,35,12,1,gaussian,lbfgs_smooth,0.0,True,0.7777777777777778,0.5,0.8607142857142858,0.5246478873239436,0.006358296966361365,0.2502833329999703
9,35,12,1,gaussian,lbfgs_smooth,0.08,True,0.7777777777777778,0.5,0.8571428571428571,0.5105633802816901,0.006418605130503963,0.2762000420043478
9,35,12,1,student_t,lbfgs_smooth,0.0,True,0.7777777777777778,0.5,0.7303571428571428,0.5140845070422535,0.006462234717023563,0.2714416250018985
9,35,12,1,student_t,lbfgs_smooth,0.08,True,0.7777777777777778,0.5,0.7535714285714286,0.5176056338028169,0.006489467661999981,0.251390999997966
9,35,12,1,gaussian,admm,0.0,True,0.7777777777777778,0.5,0.8017857142857143,0.14788732394366197,0.004803822794769985,0.37696883299940964
9,35,12,1,gaussian,admm,0.08,True,0.7777777777777778,0.5,0.6571428571428571,0.35563380281690143,0.004826446341459345,0.3702748750001774
9,35,12,1,student_t,admm,0.0,True,0.7777777777777778,0.5,0.6767857142857143,0.0880281690140845,0.004157413785996766,0.36424033399816835
9,35,12,1,student_t,admm,0.08,True,0.7777777777777778,0.5,0.7035714285714286,0.4154929577464789,0.0039028839654999814,0.3679763330001151
10,35,12,1,gaussian,lbfgs_smooth,0.0,True,0.75,0.5,0.4642857142857143,0.31690140845070425,0.005608322625263895,0.25500470899714855
10,35,12,1,gaussian,lbfgs_smooth,0.08,True,0.75,0.5,0.4625,0.23591549295774647,0.0055686135557841965,0.2629950420014211
10,35,12,1,student_t,lbfgs_smooth,0.0,True,0.75,0.5,0.7,0.22535211267605634,0.005245527196700905,0.27188412500254344
10,35,12,1,student_t,lbfgs_smooth,0.08,True,0.75,0.5,0.7196428571428571,0.2605633802816901,0.005280722830368845,0.2761612079993938
10,35,12,1,gaussian,admm,0.0,True,0.75,0.5,0.7125,0.545774647887324,0.0038387480851387323,0.3536520829948131
10,35,12,1,gaussian,admm,0.08,True,0.75,0.5,0.6357142857142857,0.3485915492957746,0.003449663509849543,0.3588894159984193
10,35,12,1,student_t,admm,0.0,True,0.75,0.5,0.7642857142857142,0.6901408450704225,0.003435228158057413,0.35697754099965096
10,35,12,1,student_t,admm,0.08,True,0.75,0.5,0.6892857142857143,0.4225352112676056,0.0029681171235562687,0.33232291700551286
11,35,12,1,gaussian,lbfgs_smooth,0.0,True,0.7843137254901961,0.5,0.20357142857142857,0.778169014084507,0.006378882163096122,0.2688159590034047
11,35,12,1,gaussian,lbfgs_smooth,0.08,True,0.7843137254901961,0.5,0.225,0.7852112676056338,0.006180883089399458,0.2584577910020016
11,35,12,1,student_t,lbfgs_smooth,0.0,True,0.7843137254901961,0.5,0.3339285714285714,0.8626760563380281,0.006350139826466261,0.24859991700213868
11,35,12,1,student_t,lbfgs_smooth,0.08,True,0.7843137254901961,0.5,0.32142857142857145,0.8556338028169014,0.006703469224767389,0.26050087500334485
11,35,12,1,gaussian,admm,0.0,True,0.7843137254901961,0.5,0.625,0.7535211267605634,0.004211075180094781,0.39862091700342717
11,35,12,1,gaussian,admm,0.08,True,0.7843137254901961,0.5,0.7928571428571428,0.40492957746478875,0.006283113637968185,0.37514262500189943
11,35,12,1,student_t,admm,0.0,True,0.7843137254901961,0.5,0.7589285714285714,0.6161971830985915,0.003931275558336722,0.39175383299880195
